merchantno,saledate,shop,id,name,qty,amount,refundqty,refundamt
87228f178f64df07e28280f848455722,2019-03-17,00    ,010289       ,凯妮雅水汪汪保湿霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-26,00    ,010289       ,凯妮雅水汪汪保湿霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-31,00    ,010289       ,凯妮雅水汪汪保湿霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-02,00    ,010289       ,凯妮雅水汪汪保湿霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-19,00    ,010290       ,凯妮雅保湿锁水霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-24,00    ,010290       ,凯妮雅保湿锁水霜,1.0000,24.5000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-15,00    ,010290       ,凯妮雅保湿锁水霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-22,00    ,010290       ,凯妮雅保湿锁水霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-28,00    ,010290       ,凯妮雅保湿锁水霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-05,00    ,010290       ,凯妮雅保湿锁水霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-13,00    ,010291       ,凯妮雅保湿滋润精华霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-18,00    ,010291       ,凯妮雅保湿滋润精华霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-08,00    ,010291       ,凯妮雅保湿滋润精华霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-12,00    ,010292       ,凯妮雅美白去角质素,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-27,00    ,010292       ,凯妮雅美白去角质素,1.0000,17.6000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-08,00    ,010292       ,凯妮雅美白去角质素,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-11,00    ,010292       ,凯妮雅美白去角质素,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-15,00    ,010292       ,凯妮雅美白去角质素,1.0000,17.6000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-17,00    ,010292       ,凯妮雅美白去角质素,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-18,00    ,010292       ,凯妮雅美白去角质素,1.0000,17.6000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-03,00    ,010292       ,凯妮雅美白去角质素,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-05,00    ,010292       ,凯妮雅美白去角质素,1.0000,17.6000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-07,00    ,010292       ,凯妮雅美白去角质素,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-09,00    ,010292       ,凯妮雅美白去角质素,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-09,00    ,010293       ,凯妮雅激白补水舒缓面膜,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-12,00    ,010293       ,凯妮雅激白补水舒缓面膜,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-16,00    ,010293       ,凯妮雅激白补水舒缓面膜,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-01,00    ,010293       ,凯妮雅激白补水舒缓面膜,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-27,00    ,010294       ,凯妮雅净白透气粉底液,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-02,00    ,010294       ,凯妮雅净白透气粉底液,1.0000,24.5000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-23,00    ,010295       ,凯妮雅自然细滑粉底液,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-01,00    ,010295       ,凯妮雅自然细滑粉底液,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-15,00    ,010295       ,凯妮雅自然细滑粉底液,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-30,00    ,010295       ,凯妮雅自然细滑粉底液,1.0000,24.5000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-18,00    ,010296       ,凯妮雅亮白养肤隔离素,1.0000,24.5000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-24,00    ,010296       ,凯妮雅亮白养肤隔离素,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-30,00    ,010296       ,凯妮雅亮白养肤隔离素,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-31,00    ,010296       ,凯妮雅亮白养肤隔离素,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-12,00    ,010297       ,凯妮雅SOD激白保湿营养蜜,1.0000,8.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-17,00    ,010297       ,凯妮雅SOD激白保湿营养蜜,2.0000,16.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-24,00    ,010297       ,凯妮雅SOD激白保湿营养蜜,2.0000,15.8000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-26,00    ,010297       ,凯妮雅SOD激白保湿营养蜜,1.0000,8.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-06,00    ,010297       ,凯妮雅SOD激白保湿营养蜜,1.0000,8.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-17,00    ,010298       ,凯妮雅男士SOD保湿营养蜜,1.0000,8.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-25,00    ,010298       ,凯妮雅男士SOD保湿营养蜜,1.0000,8.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-05,00    ,010298       ,凯妮雅男士SOD保湿营养蜜,1.0000,7.8000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-08,00    ,010298       ,凯妮雅男士SOD保湿营养蜜,1.0000,8.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-28,00    ,010298       ,凯妮雅男士SOD保湿营养蜜,1.0000,8.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-29,00    ,010298       ,凯妮雅男士SOD保湿营养蜜,1.0000,8.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-04,00    ,010299       ,柏丽莎美白补水洁面乳,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-09,00    ,010299       ,柏丽莎美白补水洁面乳,0.0000,0.0000,1.0000,22.0000
87228f178f64df07e28280f848455722,2019-03-12,00    ,010299       ,柏丽莎美白补水洁面乳,1.0000,21.6000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-14,00    ,010299       ,柏丽莎美白补水洁面乳,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-28,00    ,010299       ,柏丽莎美白补水洁面乳,2.0000,44.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-29,00    ,010299       ,柏丽莎美白补水洁面乳,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-31,00    ,010299       ,柏丽莎美白补水洁面乳,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-03,00    ,010299       ,柏丽莎美白补水洁面乳,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-05,00    ,010299       ,柏丽莎美白补水洁面乳,1.0000,22.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-15,00    ,010300       ,柏丽莎美白柔肤水,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-09,00    ,010301       ,柏丽莎美白补水乳液,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-01,00    ,010301       ,柏丽莎美白补水乳液,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-08,00    ,010301       ,柏丽莎美白补水乳液,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-21,00    ,010302       ,柏丽莎美白补水滋润霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-28,00    ,010302       ,柏丽莎美白补水滋润霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-07,00    ,010302       ,柏丽莎美白补水滋润霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-12,00    ,010302       ,柏丽莎美白补水滋润霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-22,00    ,010303       ,柏丽莎美白防皱营养霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-08,00    ,010303       ,柏丽莎美白防皱营养霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-11,00    ,010303       ,柏丽莎美白防皱营养霜,1.0000,27.4000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-19,00    ,010303       ,柏丽莎美白防皱营养霜,1.0000,28.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-02,00    ,010303       ,柏丽莎美白防皱营养霜,1.0000,27.4000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-09,00    ,010304       ,柏丽莎水柔保湿洁面乳,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-05,00    ,010304       ,柏丽莎水柔保湿洁面乳,1.0000,18.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-10,00    ,010305       ,柏丽莎水柔保湿爽肤水,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-12,00    ,010306       ,柏丽莎水柔保湿乳液,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-24,00    ,010306       ,柏丽莎水柔保湿乳液,1.0000,24.5000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-08,00    ,010306       ,柏丽莎水柔保湿乳液,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-17,00    ,010306       ,柏丽莎水柔保湿乳液,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-07,00    ,010306       ,柏丽莎水柔保湿乳液,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-09,00    ,010307       ,柏丽莎24小时保湿营养霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-05,00    ,010307       ,柏丽莎24小时保湿营养霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-17,00    ,010307       ,柏丽莎24小时保湿营养霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-30,00    ,010307       ,柏丽莎24小时保湿营养霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-31,00    ,010307       ,柏丽莎24小时保湿营养霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-07,00    ,010307       ,柏丽莎24小时保湿营养霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-09,00    ,010307       ,柏丽莎24小时保湿营养霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-10,00    ,010308       ,柏丽莎高效补水滋润霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-23,00    ,010308       ,柏丽莎高效补水滋润霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-02,00    ,010308       ,柏丽莎高效补水滋润霜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-03,00    ,010309       ,柏丽莎嫩白隔离粉底霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-12,00    ,010309       ,柏丽莎嫩白隔离粉底霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-15,00    ,010309       ,柏丽莎嫩白隔离粉底霜,1.0000,28.4000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-01,00    ,010309       ,柏丽莎嫩白隔离粉底霜,0.0000,0.0000,1.0000,29.0000
87228f178f64df07e28280f848455722,2019-04-04,00    ,010309       ,柏丽莎嫩白隔离粉底霜,1.0000,29.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-23,00    ,010310       ,柏丽莎焕颜润白洁面膏,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-06,00    ,010310       ,柏丽莎焕颜润白洁面膏,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-27,00    ,010310       ,柏丽莎焕颜润白洁面膏,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-15,00    ,010311       ,柏丽莎焕颜润白保湿水,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-22,00    ,010311       ,柏丽莎焕颜润白保湿水,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-24,00    ,010311       ,柏丽莎焕颜润白保湿水,0.0000,0.0000,1.0000,33.0000
87228f178f64df07e28280f848455722,2019-03-26,00    ,010311       ,柏丽莎焕颜润白保湿水,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-02,00    ,010311       ,柏丽莎焕颜润白保湿水,1.0000,32.3000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-10,00    ,010311       ,柏丽莎焕颜润白保湿水,1.0000,32.3000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-15,00    ,010312       ,柏丽莎焕颜润白精华乳,1.0000,34.3000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-23,00    ,010312       ,柏丽莎焕颜润白精华乳,1.0000,35.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-24,00    ,010313       ,柏丽莎焕颜润白精华霜,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-08,00    ,010313       ,柏丽莎焕颜润白精华霜,1.0000,32.3000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-09,00    ,010313       ,柏丽莎焕颜润白精华霜,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-24,00    ,010313       ,柏丽莎焕颜润白精华霜,0.0000,0.0000,1.0000,33.0000
87228f178f64df07e28280f848455722,2019-03-30,00    ,010313       ,柏丽莎焕颜润白精华霜,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-10,00    ,010313       ,柏丽莎焕颜润白精华霜,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-13,00    ,010314       ,柏丽莎焕颜润白弹力霜,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-16,00    ,010314       ,柏丽莎焕颜润白弹力霜,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-23,00    ,010314       ,柏丽莎焕颜润白弹力霜,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-09,00    ,010315       ,柏丽莎焕颜润白修护眼胶,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-18,00    ,010315       ,柏丽莎焕颜润白修护眼胶,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-25,00    ,010315       ,柏丽莎焕颜润白修护眼胶,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-04,00    ,010315       ,柏丽莎焕颜润白修护眼胶,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-03,00    ,010315       ,柏丽莎焕颜润白修护眼胶,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-06,00    ,010315       ,柏丽莎焕颜润白修护眼胶,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-12,00    ,010316       ,柏丽莎焕颜润白紧致眼霜,1.0000,38.2000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-04,00    ,010316       ,柏丽莎焕颜润白紧致眼霜,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-09,00    ,010316       ,柏丽莎焕颜润白紧致眼霜,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-11,00    ,010316       ,柏丽莎焕颜润白紧致眼霜,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-11,00    ,010317       ,柏丽莎焕颜润白保湿面膜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-25,00    ,010317       ,柏丽莎焕颜润白保湿面膜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-28,00    ,010317       ,柏丽莎焕颜润白保湿面膜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-17,00    ,010317       ,柏丽莎焕颜润白保湿面膜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-18,00    ,010317       ,柏丽莎焕颜润白保湿面膜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-24,00    ,010317       ,柏丽莎焕颜润白保湿面膜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-10,00    ,010317       ,柏丽莎焕颜润白保湿面膜,1.0000,25.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-10,00    ,010318       ,柏丽莎焕颜润白亮肤美容原液,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-12,00    ,010318       ,柏丽莎焕颜润白亮肤美容原液,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-13,00    ,010318       ,柏丽莎焕颜润白亮肤美容原液,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-17,00    ,010318       ,柏丽莎焕颜润白亮肤美容原液,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-09,00    ,010318       ,柏丽莎焕颜润白亮肤美容原液,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-11,00    ,010318       ,柏丽莎焕颜润白亮肤美容原液,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-21,00    ,010318       ,柏丽莎焕颜润白亮肤美容原液,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-25,00    ,010318       ,柏丽莎焕颜润白亮肤美容原液,1.0000,39.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-09,00    ,010319       ,柏丽莎焕颜润白粉底液,1.0000,32.3000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-18,00    ,010319       ,柏丽莎焕颜润白粉底液,1.0000,32.3000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-26,00    ,010319       ,柏丽莎焕颜润白粉底液,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-07,00    ,010319       ,柏丽莎焕颜润白粉底液,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-05,00    ,010319       ,柏丽莎焕颜润白粉底液,1.0000,32.3000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-07,00    ,010319       ,柏丽莎焕颜润白粉底液,1.0000,33.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-24,00    ,010320       ,珀莱雅新柔皙洗颜霜（清爽型）,1.0000,44.1000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-03,00    ,010320       ,珀莱雅新柔皙洗颜霜（清爽型）,1.0000,45.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-12,00    ,010320       ,珀莱雅新柔皙洗颜霜（清爽型）,1.0000,45.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-01,00    ,010320       ,珀莱雅新柔皙洗颜霜（清爽型）,1.0000,45.0000,1.0000,45.0000
87228f178f64df07e28280f848455722,2019-04-04,00    ,010320       ,珀莱雅新柔皙洗颜霜（清爽型）,1.0000,45.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-09,00    ,010322       ,珀莱雅新柔皙玫瑰水（清爽型）,1.0000,68.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-12,00    ,010322       ,珀莱雅新柔皙玫瑰水（清爽型）,1.0000,66.6000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-03,00    ,010322       ,珀莱雅新柔皙玫瑰水（清爽型）,1.0000,68.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-06,00    ,010322       ,珀莱雅新柔皙玫瑰水（清爽型）,1.0000,68.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-07,00    ,010322       ,珀莱雅新柔皙玫瑰水（清爽型）,0.0000,0.0000,1.0000,68.0000
87228f178f64df07e28280f848455722,2019-03-04,00    ,010323       ,珀莱雅新柔皙玫瑰水（滋润型）,1.0000,68.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-08,00    ,010323       ,珀莱雅新柔皙玫瑰水（滋润型）,1.0000,68.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-26,00    ,010323       ,珀莱雅新柔皙玫瑰水（滋润型）,1.0000,68.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-28,00    ,010323       ,珀莱雅新柔皙玫瑰水（滋润型）,2.0000,136.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-29,00    ,010323       ,珀莱雅新柔皙玫瑰水（滋润型）,1.0000,68.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-31,00    ,010323       ,珀莱雅新柔皙玫瑰水（滋润型）,1.0000,68.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-07,00    ,010323       ,珀莱雅新柔皙玫瑰水（滋润型）,0.0000,0.0000,1.0000,68.0000
87228f178f64df07e28280f848455722,2019-02-18,00    ,010324       ,珀莱雅新柔皙美白保湿乳（清爽型）,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-14,00    ,010324       ,珀莱雅新柔皙美白保湿乳（清爽型）,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-17,00    ,010324       ,珀莱雅新柔皙美白保湿乳（清爽型）,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-03,00    ,010324       ,珀莱雅新柔皙美白保湿乳（清爽型）,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-05,00    ,010324       ,珀莱雅新柔皙美白保湿乳（清爽型）,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-12,00    ,010325       ,珀莱雅新柔皙美白保湿乳（滋润型）,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-02,00    ,010326       ,珀莱雅新柔皙保湿舒缓霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-09,00    ,010326       ,珀莱雅新柔皙保湿舒缓霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-23,00    ,010326       ,珀莱雅新柔皙保湿舒缓霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-10,00    ,010326       ,珀莱雅新柔皙保湿舒缓霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-22,00    ,010327       ,珀莱雅新柔皙美白霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-28,00    ,010327       ,珀莱雅新柔皙美白霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-08,00    ,010327       ,珀莱雅新柔皙美白霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-19,00    ,010327       ,珀莱雅新柔皙美白霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-20,00    ,010327       ,珀莱雅新柔皙美白霜,1.0000,85.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-14,00    ,010328       ,珀莱雅新柔皙炭黑美白面膜,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-15,00    ,010328       ,珀莱雅新柔皙炭黑美白面膜,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-15,00    ,010328       ,珀莱雅新柔皙炭黑美白面膜,1.0000,73.5000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-16,00    ,010328       ,珀莱雅新柔皙炭黑美白面膜,1.0000,75.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-13,00    ,010329       ,珀莱雅新柔皙防护隔离霜,1.0000,89.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-17,00    ,010329       ,珀莱雅新柔皙防护隔离霜,1.0000,89.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-11,00    ,010329       ,珀莱雅新柔皙防护隔离霜,1.0000,89.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-21,00    ,010329       ,珀莱雅新柔皙防护隔离霜,1.0000,89.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-25,00    ,010329       ,珀莱雅新柔皙防护隔离霜,1.0000,89.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-07,00    ,010329       ,珀莱雅新柔皙防护隔离霜,1.0000,89.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-19,00    ,010330       ,珀莱雅海洋水动力保湿洁面乳,1.0000,65.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-15,00    ,010330       ,珀莱雅海洋水动力保湿洁面乳,1.0000,65.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-03-28,00    ,010330       ,珀莱雅海洋水动力保湿洁面乳,1.0000,65.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-09,00    ,010331       ,珀莱雅海洋水动力神仙水,1.0000,95.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-10,00    ,010331       ,珀莱雅海洋水动力神仙水,1.0000,95.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-13,00    ,010331       ,珀莱雅海洋水动力神仙水,1.0000,95.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-04-03,00    ,010331       ,珀莱雅海洋水动力神仙水,1.0000,95.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-12,00    ,010332       ,珀莱雅海洋水动力保湿乳,1.0000,93.1000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-13,00    ,010332       ,珀莱雅海洋水动力保湿乳,1.0000,95.0000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-15,00    ,010332       ,珀莱雅海洋水动力保湿乳,1.0000,93.1000,0.0000,0.0000
87228f178f64df07e28280f848455722,2019-02-23,00    ,010332       ,珀莱雅海洋水动力保湿乳,1.0000,95.0000,0.0000,0.0000
